Customer_ID,Branch,City,Gender,Age,Profession,Account_Type,Account_Balance,Transaction_ID,Transaction_Type,Transaction_Amount,Transaction_Channel,Transaction_Date,Loan_Type,Loan_Amount,Credit_Score,Card_Type,Internet_Banking,Mobile_Banking,Customer_Since_Year,Last_Login_Days_Ago
108325,Bangalore,Ghaziabad,Female,50,Self-Employed,Savings,27700.42,508325,Withdrawal,12717,Branch,44873,Personal Loan,1707145.73,683,Debit,Yes,Yes,2019,15
108326,Chennai,Bangalore,Male,34,Business,Salary,158942.61,508326,Transfer,125473.4,Online,45038,Car Loan,1495037.69,402,None,Yes,No,2012,52
108327,Kolkata,Delhi,Male,29,Self-Employed,Savings,270107.34,508327,Transfer,88048.35,ATM,45280,Personal Loan,807074.43,766,Debit,Yes,Yes,2018,111
108328,Hyderabad,Ghaziabad,Female,26,Student,Current,128407.72,508328,Payment,55931.48,Branch,45168,Car Loan,988171.5,664,Debit,No,Yes,2020,0
108329,Chennai,Faridabad,Male,22,Self-Employed,Current,479383.3,508329,Deposit,63171.9,Mobile App,44990,None,927068.05,536,Credit,Yes,No,2013,87
108330,Pune,Gurgaon,Male,64,Retired,Savings,241230.97,508330,Withdrawal,188621.89,ATM,44591,Education Loan,29027.17,646,None,No,Yes,2017,42
108331,Kolkata,Delhi,Female,43,Self-Employed,Current,66005.59,508331,Deposit,190409.45,ATM,45227,Home Loan,642713.92,763,Debit,No,No,2013,27
108332,Bangalore,Bangalore,Male,62,Retired,Current,207333.17,508332,Deposit,20342.05,Online,45221,Education Loan,77523.17,654,Debit,No,Yes,2023,74
108333,Bangalore,Ghaziabad,Female,36,Retired,Savings,354142.34,508333,Transfer,40813.66,Online,45001,Personal Loan,1769835.5,696,None,Yes,No,2023,22
108334,Bangalore,Mumbai,Female,52,Self-Employed,Salary,244087.06,508334,Payment,183601.73,Online,44585,Car Loan,1173090.73,457,Debit,Yes,No,2016,93
108335,Bangalore,Pune,Female,19,Retired,Savings,166285.71,508335,Payment,122823.6,Online,44621,Education Loan,808144.02,525,None,Yes,Yes,2014,46
108336,Delhi,Mumbai,Female,62,Retired,Savings,54043.7,508336,Transfer,141287.78,Online,45369,Home Loan,199293.45,418,Credit,No,No,2017,78
108337,Bangalore,Ghaziabad,Female,24,Student,Current,230318.31,508337,Transfer,69567.76,Branch,44993,Home Loan,81315.59,588,Credit,Yes,No,2008,22
108338,Bangalore,Pune,Male,26,Salaried,Salary,49595.73,508338,Deposit,48336.49,ATM,45089,Education Loan,512337.76,852,Credit,Yes,No,2005,53
108339,Hyderabad,Faridabad,Female,39,Student,Current,186070.25,508339,Payment,89151.57,Branch,45131,Car Loan,791614.34,855,None,Yes,Yes,2019,55
108340,Hyderabad,Faridabad,Female,59,Salaried,Savings,58995.91,508340,Withdrawal,68216.81,Branch,44629,Personal Loan,1197580.95,380,None,No,Yes,2006,77
108341,Kolkata,Pune,Male,50,Salaried,Salary,338403.99,508341,Transfer,188912.43,Online,45427,None,704089.51,418,None,No,No,2012,16
108342,Pune,Mumbai,Female,33,Student,Salary,386529.14,508342,Deposit,33066.66,ATM,44628,Car Loan,962417.09,404,Debit,No,Yes,2005,57
108343,Bangalore,Mumbai,Female,60,Retired,Current,122499.13,508343,Payment,198343.99,Online,45198,None,1359826.03,348,Debit,Yes,No,2022,109
108344,Bangalore,Pune,Male,41,Student,Salary,38283.24,508344,Transfer,181300.41,Online,44756,Education Loan,87437.67,608,Debit,No,Yes,2017,102
108345,Kolkata,Faridabad,Male,25,Retired,Savings,174168.19,508345,Deposit,114273.52,Mobile App,45392,Education Loan,1049689.82,717,Debit,Yes,Yes,2021,62
108346,Pune,Gurgaon,Male,47,Student,Salary,280703.28,508346,Payment,68550.97,Online,44855,Education Loan,569574.74,552,Debit,Yes,Yes,2011,14
108347,Bangalore,Noida,Female,43,Student,Savings,384201.11,508347,Withdrawal,144756.49,Online,45442,Personal Loan,1564063.1,482,None,No,Yes,2019,73
108348,Bangalore,Ghaziabad,Female,62,Business,Savings,202046.02,508348,Deposit,96184.83,Branch,44882,Education Loan,645838.24,748,Credit,No,Yes,2013,63
108349,Chennai,Bangalore,Female,65,Self-Employed,Savings,183606.76,508349,Withdrawal,75049.67,Branch,44829,Car Loan,339610.89,821,Credit,Yes,No,2021,95
108350,Delhi,Gurgaon,Male,52,Student,Current,454260.03,508350,Deposit,66571.38,ATM,44772,Car Loan,1578839.54,883,Debit,No,Yes,2017,22
108351,Kolkata,Ghaziabad,Female,62,Self-Employed,Current,225393.49,508351,Withdrawal,16127.07,ATM,45300,Personal Loan,1537572.59,836,Credit,Yes,Yes,2019,101
108352,Chennai,Mumbai,Female,34,Retired,Current,224161.81,508352,Payment,86992.63,Online,44803,Home Loan,927857.16,754,Debit,Yes,No,2012,42
108353,Hyderabad,Bangalore,Female,55,Business,Salary,205589.56,508353,Withdrawal,49643.03,Online,44758,None,368522.19,624,Credit,No,Yes,2011,75
108354,Pune,Gurgaon,Male,27,Business,Salary,182246.58,508354,Withdrawal,3994.74,Mobile App,44604,Car Loan,945920.32,375,Credit,Yes,No,2020,8
108355,Mumbai,Mumbai,Male,58,Salaried,Salary,364512.92,508355,Withdrawal,46737.13,Mobile App,45380,Car Loan,883709.54,779,Credit,Yes,No,2017,43
108356,Mumbai,Pune,Male,67,Self-Employed,Current,141609.52,508356,Payment,47029.76,Branch,44984,Education Loan,294185.22,555,Debit,No,Yes,2017,59
108357,Hyderabad,Pune,Male,34,Business,Savings,190009.12,508357,Transfer,60514.99,ATM,45019,Home Loan,725862.99,893,None,No,Yes,2019,26
108358,Delhi,Bangalore,Female,24,Retired,Savings,141862.89,508358,Transfer,189077,ATM,44699,Education Loan,1629195.62,827,Credit,No,No,2022,84
108359,Pune,Mumbai,Female,19,Salaried,Current,285589.12,508359,Deposit,179939.9,ATM,44790,Personal Loan,1006055.31,365,None,No,Yes,2018,61
108360,Pune,Mumbai,Female,28,Business,Savings,480235.23,508360,Transfer,6500.14,Branch,44853,None,258825.2,493,None,No,No,2021,43
108361,Mumbai,Delhi,Male,67,Retired,Savings,195757.15,508361,Withdrawal,47712.6,ATM,44931,None,1769067.76,451,Debit,No,No,2019,116
108362,Delhi,Noida,Female,20,Self-Employed,Current,484133.62,508362,Payment,88507.37,Branch,45450,Education Loan,1488024.93,323,Debit,Yes,No,2015,45
108363,Mumbai,Mumbai,Female,63,Retired,Savings,328689.33,508363,Transfer,55628.59,Branch,44788,None,1086386.25,872,None,No,Yes,2021,88
108364,Mumbai,Bangalore,Female,37,Retired,Current,397927.37,508364,Payment,79108.94,ATM,44906,None,534817.97,807,Debit,No,No,2017,73
108365,Pune,Ghaziabad,Female,30,Retired,Salary,167168.62,508365,Withdrawal,166140.52,Mobile App,45250,Home Loan,193497.94,854,Credit,Yes,Yes,2008,13
108366,Chennai,Faridabad,Male,40,Student,Savings,112986.63,508366,Transfer,113899.32,Mobile App,45324,Car Loan,1476349.85,885,Debit,Yes,No,2007,12
108367,Pune,Noida,Female,34,Business,Current,288828.31,508367,Deposit,83918.18,ATM,45200,Personal Loan,1254584.2,835,Debit,Yes,No,2018,110
108368,Mumbai,Ghaziabad,Male,46,Retired,Salary,495384.81,508368,Deposit,97220.02,Mobile App,45296,Home Loan,1639292.21,602,Credit,No,No,2011,20
108369,Pune,Bangalore,Female,60,Salaried,Savings,355384.68,508369,Withdrawal,55015.07,Mobile App,44940,Home Loan,1378200.68,613,Debit,Yes,No,2016,111
108370,Hyderabad,Delhi,Male,56,Student,Salary,341130.7,508370,Payment,42080.27,Branch,44917,Education Loan,309071.16,342,None,No,No,2013,43
108371,Delhi,Mumbai,Male,49,Retired,Savings,225601.11,508371,Withdrawal,42555.87,Branch,44772,Education Loan,904908.65,671,None,No,Yes,2019,117
108372,Bangalore,Ghaziabad,Male,52,Retired,Salary,439862.92,508372,Transfer,159742.55,ATM,45447,Education Loan,624167.41,546,None,No,Yes,2019,2
108373,Pune,Ghaziabad,Female,52,Business,Salary,348786.94,508373,Payment,38770.5,Online,45336,Personal Loan,1730910.33,793,Credit,No,Yes,2006,78
108374,Pune,Ghaziabad,Male,51,Student,Savings,337766.7,508374,Payment,182242.34,ATM,44954,Education Loan,547369.39,822,None,No,Yes,2023,5
108375,Bangalore,Noida,Male,38,Retired,Current,146973.76,508375,Payment,89925.64,ATM,45034,Car Loan,990668.8,633,Credit,Yes,Yes,2013,3
108376,Bangalore,Mumbai,Female,33,Retired,Salary,478908.97,508376,Payment,106740.57,Branch,44712,Personal Loan,1096699.41,744,None,Yes,Yes,2007,78
108377,Delhi,Ghaziabad,Female,40,Self-Employed,Current,125943.57,508377,Transfer,122233.84,ATM,45067,None,1250721.51,306,Debit,No,No,2020,71
108378,Delhi,Faridabad,Female,28,Salaried,Salary,262319.84,508378,Payment,61318.67,Mobile App,45448,Personal Loan,1270502.05,567,Debit,Yes,No,2017,15
108379,Bangalore,Bangalore,Female,31,Salaried,Salary,170438.28,508379,Payment,179122.78,ATM,45392,None,1291271.9,764,Debit,Yes,Yes,2023,63
108380,Hyderabad,Mumbai,Male,20,Business,Savings,91206.85,508380,Withdrawal,121703.52,Online,45115,Home Loan,710757.53,722,Credit,Yes,Yes,2018,96
108381,Mumbai,Gurgaon,Male,24,Student,Salary,72902.6,508381,Deposit,179910.53,Branch,45084,None,1011510.38,312,None,Yes,Yes,2014,74
108382,Bangalore,Faridabad,Female,57,Retired,Salary,147152.07,508382,Payment,101549.41,Branch,44916,Personal Loan,116865.77,861,None,No,Yes,2014,15
108383,Kolkata,Delhi,Male,62,Student,Current,344800.73,508383,Deposit,7889.49,ATM,44979,Car Loan,1054932.63,308,Debit,Yes,Yes,2009,18
108384,Pune,Pune,Male,68,Business,Current,487416.25,508384,Payment,6326.41,ATM,45118,Car Loan,1244148.43,874,Credit,Yes,Yes,2008,82
108385,Delhi,Noida,Male,28,Self-Employed,Current,426780.24,508385,Payment,61607.58,Online,45280,None,1488756.24,307,None,No,Yes,2005,47
108386,Kolkata,Bangalore,Male,50,Business,Savings,109795.65,508386,Withdrawal,169480.57,Mobile App,44828,Personal Loan,294608.03,766,Credit,No,Yes,2020,2
108387,Kolkata,Gurgaon,Male,36,Salaried,Current,40127.99,508387,Deposit,53362.51,Mobile App,45381,None,1239777.46,802,None,No,Yes,2017,12
108388,Delhi,Noida,Female,62,Self-Employed,Savings,343653.63,508388,Withdrawal,96938.96,Branch,45156,None,654750.9,855,None,Yes,No,2011,40
108389,Pune,Noida,Female,66,Retired,Savings,15987.21,508389,Transfer,40388.08,ATM,45389,Home Loan,807626.04,510,Credit,Yes,No,2017,6
108390,Bangalore,Ghaziabad,Female,58,Business,Current,429702.25,508390,Deposit,150035.97,Branch,45377,Personal Loan,949647.02,599,Debit,No,Yes,2018,57
108391,Hyderabad,Faridabad,Female,68,Student,Salary,412948.32,508391,Deposit,133982.93,Online,45357,None,257869.63,570,None,No,Yes,2006,4
108392,Chennai,Gurgaon,Female,68,Student,Salary,397056.46,508392,Withdrawal,180509.7,Mobile App,45258,Education Loan,480001.73,464,Credit,No,Yes,2011,6
108393,Kolkata,Ghaziabad,Female,40,Salaried,Current,276657.76,508393,Payment,71078.32,Mobile App,44983,Education Loan,126359.05,849,Debit,No,Yes,2013,41
108394,Bangalore,Bangalore,Female,40,Salaried,Salary,486793.48,508394,Payment,196979.77,Online,44959,Education Loan,1948368.05,797,Credit,No,Yes,2019,48
108395,Chennai,Gurgaon,Male,46,Salaried,Savings,229724.83,508395,Transfer,175545.84,Online,44760,None,381532.03,725,Credit,No,Yes,2005,78
108396,Pune,Mumbai,Female,23,Salaried,Current,493279.7,508396,Payment,89743.53,Branch,45319,Personal Loan,1267474.68,831,Credit,No,No,2007,27
108397,Kolkata,Mumbai,Male,56,Retired,Savings,441053.88,508397,Deposit,172068.99,Branch,45233,Home Loan,231024.92,660,Credit,No,Yes,2015,14
108398,Bangalore,Faridabad,Male,22,Self-Employed,Current,64144.44,508398,Deposit,85022.34,Online,45257,Education Loan,1393904.23,371,None,Yes,No,2009,64
108399,Kolkata,Ghaziabad,Male,49,Salaried,Salary,447553.87,508399,Transfer,157523.46,Branch,45330,None,1749985.1,867,Debit,No,No,2021,18
108400,Bangalore,Gurgaon,Male,57,Business,Salary,153128.78,508400,Transfer,72078.19,Branch,44622,None,950547.24,628,Credit,Yes,Yes,2007,94
108401,Pune,Pune,Male,43,Retired,Savings,384356.98,508401,Withdrawal,51137.94,Mobile App,45031,Personal Loan,1372953.36,717,None,Yes,No,2007,99
108402,Hyderabad,Mumbai,Female,31,Self-Employed,Salary,1104.37,508402,Deposit,147548.94,ATM,44786,None,1321319.47,692,None,Yes,Yes,2006,96
108403,Pune,Bangalore,Male,35,Retired,Salary,138647.84,508403,Deposit,192923.62,Online,45377,Personal Loan,1307548.58,849,Debit,Yes,Yes,2015,44
108404,Mumbai,Ghaziabad,Female,38,Student,Savings,379465.74,508404,Transfer,145315.5,ATM,44701,Home Loan,211778.64,658,Credit,No,Yes,2014,76
108405,Mumbai,Noida,Female,42,Retired,Savings,486201.31,508405,Transfer,195288.47,Online,45358,Home Loan,1633425.66,687,Credit,No,No,2022,76
108406,Pune,Mumbai,Female,37,Retired,Savings,86310.33,508406,Deposit,184114.65,Online,45362,None,1172090.45,894,Debit,Yes,Yes,2014,110
108407,Delhi,Delhi,Male,41,Student,Current,230246.46,508407,Transfer,85316.35,Branch,45362,Car Loan,453817.27,780,Debit,No,Yes,2014,8
108408,Chennai,Gurgaon,Male,20,Student,Savings,293997.68,508408,Payment,101054.76,Branch,44839,Home Loan,879734.09,867,None,No,Yes,2015,101
108409,Pune,Pune,Female,39,Student,Current,476328.71,508409,Withdrawal,38166.36,Online,44685,Personal Loan,1450117.44,855,None,Yes,No,2017,103
108410,Pune,Bangalore,Female,25,Retired,Current,227181.21,508410,Payment,87892.23,Online,44631,None,1284954.65,772,Debit,Yes,Yes,2021,71
108411,Kolkata,Mumbai,Female,63,Student,Current,466833.83,508411,Withdrawal,153464.1,Branch,45168,Car Loan,305243.53,647,Debit,Yes,Yes,2023,92
108412,Kolkata,Faridabad,Female,63,Salaried,Savings,489115.8,508412,Transfer,104544.65,Branch,45054,Home Loan,1201662.62,606,None,Yes,Yes,2010,112
108413,Bangalore,Gurgaon,Female,46,Business,Current,470874.34,508413,Deposit,194691.06,ATM,45322,Personal Loan,1017109.03,509,Credit,No,Yes,2012,69
108414,Chennai,Delhi,Male,24,Business,Salary,374616.5,508414,Payment,23074.22,Mobile App,45285,None,1308046.46,606,Debit,No,Yes,2011,84
108415,Kolkata,Gurgaon,Female,23,Student,Savings,63989.07,508415,Payment,101597.36,Mobile App,45153,Personal Loan,1568838.26,627,Debit,Yes,Yes,2008,9
108416,Chennai,Gurgaon,Female,23,Self-Employed,Savings,301604.27,508416,Transfer,106469.16,ATM,44700,None,658039.67,633,Credit,Yes,No,2006,103
108417,Pune,Mumbai,Female,29,Retired,Current,377009.86,508417,Payment,29849.63,Online,44790,Car Loan,817847.95,309,Credit,No,No,2008,85
108418,Chennai,Gurgaon,Female,39,Business,Savings,477498.06,508418,Deposit,159433.87,Branch,45000,Personal Loan,1188746.11,402,Credit,No,Yes,2017,36
108419,Mumbai,Faridabad,Male,64,Salaried,Current,389202.01,508419,Withdrawal,163646.95,Online,44790,Personal Loan,1564269.66,896,Credit,No,No,2007,62
108420,Kolkata,Delhi,Female,43,Self-Employed,Savings,269928.56,508420,Payment,179488.19,Mobile App,44653,Home Loan,1233815.55,826,Debit,No,No,2009,50
108421,Kolkata,Mumbai,Female,42,Self-Employed,Current,103376.67,508421,Withdrawal,187414.01,Branch,44752,Personal Loan,29512.36,348,None,Yes,No,2015,7
108422,Delhi,Delhi,Male,36,Salaried,Savings,229070.98,508422,Withdrawal,149511.93,ATM,44567,Home Loan,1982011.76,483,Credit,No,No,2013,5
108423,Chennai,Faridabad,Female,53,Retired,Savings,319512.13,508423,Deposit,168364.2,ATM,45373,Personal Loan,56918.8,800,None,No,Yes,2008,111
108424,Bangalore,Bangalore,Male,52,Retired,Current,162974.98,508424,Transfer,14691.15,Mobile App,44946,Personal Loan,1736540.16,383,Credit,Yes,Yes,2011,107
108425,Mumbai,Gurgaon,Male,30,Student,Salary,228768.78,508425,Deposit,76825.53,Online,44598,Home Loan,1811340.99,388,Credit,Yes,No,2006,91
108426,Pune,Bangalore,Female,42,Salaried,Savings,9662.83,508426,Deposit,57068.28,Online,45042,Home Loan,429463.96,574,Debit,No,Yes,2010,84
108427,Delhi,Gurgaon,Female,65,Salaried,Salary,439633.49,508427,Withdrawal,158793.08,Online,44963,Home Loan,1550487.48,434,None,No,No,2009,54
108428,Mumbai,Mumbai,Male,62,Salaried,Salary,18348.18,508428,Transfer,61778.79,Mobile App,44663,Car Loan,953543.25,341,None,Yes,No,2010,89
108429,Bangalore,Delhi,Male,49,Student,Savings,205235.82,508429,Deposit,100259.82,Mobile App,44654,None,835091.7,364,Debit,No,Yes,2016,62
108430,Delhi,Gurgaon,Female,47,Business,Savings,255976.03,508430,Transfer,84813.98,Mobile App,45048,Education Loan,293641.71,346,Debit,No,Yes,2005,19
108431,Mumbai,Pune,Female,38,Retired,Current,486236.6,508431,Deposit,151725.98,Online,44947,None,920562.03,814,Credit,No,No,2006,31
108432,Bangalore,Noida,Male,59,Student,Current,467646.59,508432,Deposit,115392.9,ATM,45266,None,1275070.44,801,None,Yes,No,2010,112
108433,Hyderabad,Bangalore,Female,62,Student,Salary,323533.68,508433,Withdrawal,78995.8,Online,45399,None,996211.66,717,Credit,Yes,Yes,2014,95
108434,Delhi,Gurgaon,Male,57,Student,Current,292442.78,508434,Withdrawal,26292.5,Mobile App,45313,Car Loan,447872.36,857,Debit,Yes,No,2008,58
108435,Bangalore,Bangalore,Female,61,Salaried,Current,183911.4,508435,Withdrawal,32743.17,Branch,45072,None,973964.94,780,Credit,No,Yes,2012,2
108436,Delhi,Pune,Female,25,Student,Current,21502.6,508436,Transfer,144328.69,Mobile App,45228,Car Loan,1746320.87,781,Credit,No,No,2013,96
108437,Kolkata,Bangalore,Male,58,Business,Current,134585.89,508437,Deposit,6798.87,Branch,45435,Education Loan,1635591.43,423,None,No,No,2010,36
108438,Kolkata,Gurgaon,Male,59,Self-Employed,Savings,424013.66,508438,Payment,87759.43,Mobile App,44832,Education Loan,383563.15,310,Debit,No,Yes,2006,80
108439,Mumbai,Ghaziabad,Female,24,Student,Current,324486.32,508439,Withdrawal,146011.41,Mobile App,45407,Home Loan,978629.28,326,None,Yes,Yes,2016,75
108440,Chennai,Delhi,Male,20,Business,Salary,407398.65,508440,Transfer,73027.15,Branch,44956,None,1207641.79,368,Debit,Yes,No,2016,47
108441,Hyderabad,Delhi,Female,54,Salaried,Savings,418649.67,508441,Transfer,130168.28,Mobile App,44566,None,1064066.61,739,None,Yes,Yes,2019,79
108442,Pune,Pune,Female,20,Self-Employed,Savings,32041.48,508442,Deposit,153816.41,ATM,44900,Home Loan,1321212.41,820,Debit,No,No,2020,46
108443,Chennai,Bangalore,Male,35,Retired,Salary,169234.33,508443,Payment,176022.58,Branch,45036,Car Loan,1368645.08,433,Credit,No,No,2009,117
108444,Pune,Noida,Female,68,Retired,Savings,338317.71,508444,Payment,44952.44,Mobile App,44671,None,808308.82,426,Credit,No,Yes,2009,15
108445,Pune,Noida,Female,59,Salaried,Savings,426691.09,508445,Payment,140880.06,Branch,44938,None,483853.52,638,Debit,Yes,Yes,2007,44
108446,Pune,Noida,Male,26,Salaried,Salary,400915.09,508446,Payment,111798.36,Branch,45138,Education Loan,884462.13,778,None,No,Yes,2008,10
108447,Bangalore,Delhi,Male,41,Retired,Current,211650.92,508447,Withdrawal,91865.3,Branch,44672,Car Loan,216068.86,781,Credit,Yes,Yes,2017,71
108448,Delhi,Ghaziabad,Male,24,Salaried,Savings,466119.32,508448,Payment,83758.92,ATM,44602,Car Loan,1494756.52,583,Debit,Yes,Yes,2018,115
108449,Kolkata,Ghaziabad,Female,50,Retired,Current,151057.83,508449,Withdrawal,174581.11,Mobile App,44914,Education Loan,1551129.03,607,Credit,No,No,2019,17
108450,Chennai,Faridabad,Male,42,Salaried,Salary,188512.37,508450,Payment,35933.2,ATM,45168,Car Loan,1886455.58,746,Credit,No,No,2019,57
108451,Pune,Delhi,Female,59,Retired,Savings,91529,508451,Withdrawal,155707.71,Branch,45176,Home Loan,1797954.61,819,Credit,Yes,No,2017,53
108452,Kolkata,Faridabad,Male,51,Business,Current,114233.34,508452,Withdrawal,15399.24,Branch,45073,None,254628.96,432,Debit,No,Yes,2007,62
108453,Pune,Bangalore,Female,55,Salaried,Salary,5347.85,508453,Payment,109611.94,Online,45326,Personal Loan,1091846.55,870,Credit,Yes,No,2015,10
108454,Hyderabad,Bangalore,Female,38,Retired,Savings,154936.87,508454,Transfer,32078.22,Online,45310,Home Loan,1411054.97,356,Credit,No,Yes,2021,87
108455,Bangalore,Gurgaon,Male,55,Salaried,Savings,153978.52,508455,Payment,91956.62,Online,44935,Education Loan,1656564.13,814,None,Yes,Yes,2014,114
108456,Hyderabad,Noida,Female,57,Retired,Current,34570.27,508456,Withdrawal,96534.94,Branch,45201,Education Loan,596151.93,883,Debit,No,Yes,2008,112
108457,Hyderabad,Faridabad,Female,35,Retired,Savings,170898.47,508457,Withdrawal,146438.35,ATM,45356,Education Loan,1973854.64,896,None,No,No,2006,91
108458,Bangalore,Mumbai,Male,56,Self-Employed,Current,151390.25,508458,Transfer,41878.29,Branch,45262,Personal Loan,1008659.43,337,None,Yes,Yes,2014,30
108459,Delhi,Bangalore,Female,67,Salaried,Current,399728.24,508459,Deposit,59070.84,Branch,44602,Home Loan,924592.09,656,None,No,Yes,2014,118
108460,Hyderabad,Faridabad,Female,50,Business,Savings,78967.09,508460,Deposit,100242.02,ATM,44621,Personal Loan,843921.12,333,Debit,No,Yes,2021,96
108461,Chennai,Delhi,Female,45,Student,Salary,362816.16,508461,Transfer,151318.42,Mobile App,44625,None,356006,514,Debit,Yes,No,2011,33
108462,Pune,Noida,Female,42,Student,Savings,65863.17,508462,Transfer,108940.69,Online,45052,Education Loan,1116174.35,448,None,Yes,No,2012,95
108463,Bangalore,Bangalore,Female,31,Salaried,Salary,248620.68,508463,Payment,158828.98,Branch,45040,Personal Loan,249349.89,319,Debit,Yes,Yes,2011,118
108464,Bangalore,Noida,Female,37,Retired,Current,368455.59,508464,Withdrawal,130966.6,Branch,45230,None,1687066.13,705,None,Yes,Yes,2005,45
